is_replicate,page,page_duration,page_order,rating,sound,url,on_web,experiment,subject,normalised_rating
False,vocals-24-SAR,167.28816326530614,8,75,STO2,sounds/vocals-24-SAR/STO2.wav,False,interferer,M,74.74747474747475
False,vocals-24-SAR,167.28816326530614,8,50,GRA3,sounds/vocals-24-SAR/GRA3.wav,False,interferer,M,49.494949494949495
True,vocals-48-SAR,141.223764172335,7,79,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,interferer,M,79.0
True,vocals-48-SAR,141.223764172335,7,25,HUA,sounds/vocals-48-SAR/HUA.wav,False,interferer,M,25.0
True,vocals-48-SAR,141.223764172335,7,96,Quality,sounds/vocals-48-SAR/Quality.wav,False,interferer,M,96.0
True,vocals-48-SAR,141.223764172335,7,47,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,interferer,M,47.0
True,vocals-48-SAR,141.223764172335,7,0,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,interferer,M,0.0
True,vocals-48-SAR,141.223764172335,7,100,ref,sounds/vocals-48-SAR/ref.wav,False,interferer,M,100.0
True,vocals-48-SAR,141.223764172335,7,100,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,interferer,M,100.0
True,vocals-48-SAR,141.223764172335,7,70,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,interferer,M,70.0
False,vocals-30-SIR,143.63863945578214,14,21,HUA,sounds/vocals-30-SIR/HUA.wav,False,interferer,M,21.0
False,vocals-30-SIR,143.63863945578214,14,94,Quality,sounds/vocals-30-SIR/Quality.wav,False,interferer,M,94.0
False,vocals-30-SIR,143.63863945578214,14,78,JEO2,sounds/vocals-30-SIR/JEO2.wav,False,interferer,M,78.0
False,vocals-30-SIR,143.63863945578214,14,0,Interferer,sounds/vocals-30-SIR/Interferer.wav,False,interferer,M,0.0
False,vocals-30-SIR,143.63863945578214,14,100,ref,sounds/vocals-30-SIR/ref.wav,False,interferer,M,100.0
False,vocals-30-SIR,143.63863945578214,14,48,CHA,sounds/vocals-30-SIR/CHA.wav,False,interferer,M,48.0
False,vocals-30-SIR,143.63863945578214,14,16,RAF1,sounds/vocals-30-SIR/RAF1.wav,False,interferer,M,16.0
False,vocals-30-SIR,143.63863945578214,14,69,NUG3,sounds/vocals-30-SIR/NUG3.wav,False,interferer,M,69.0
False,vocals-45-SIR,120.65088435374128,15,79,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,interferer,M,79.0
False,vocals-45-SIR,120.65088435374128,15,20,HUA,sounds/vocals-45-SIR/HUA.wav,False,interferer,M,20.0
False,vocals-45-SIR,120.65088435374128,15,95,Quality,sounds/vocals-45-SIR/Quality.wav,False,interferer,M,95.0
False,vocals-45-SIR,120.65088435374128,15,64,STO1,sounds/vocals-45-SIR/STO1.wav,False,interferer,M,64.0
False,vocals-45-SIR,120.65088435374128,15,40,RAF2,sounds/vocals-45-SIR/RAF2.wav,False,interferer,M,40.0
False,vocals-45-SIR,120.65088435374128,15,0,Interferer,sounds/vocals-45-SIR/Interferer.wav,False,interferer,M,0.0
False,vocals-45-SIR,120.65088435374128,15,60,UHL1,sounds/vocals-45-SIR/UHL1.wav,False,interferer,M,60.0
False,vocals-45-SIR,120.65088435374128,15,100,ref,sounds/vocals-45-SIR/ref.wav,False,interferer,M,100.0
False,vocals-10-SIR,167.09079365079378,1,17,HUA,sounds/vocals-10-SIR/HUA.wav,False,interferer,M,17.0
False,vocals-10-SIR,167.09079365079378,1,100,Quality,sounds/vocals-10-SIR/Quality.wav,False,interferer,M,100.0
False,vocals-10-SIR,167.09079365079378,1,72,NUG2,sounds/vocals-10-SIR/NUG2.wav,False,interferer,M,72.0
False,vocals-10-SIR,167.09079365079378,1,29,RAF2,sounds/vocals-10-SIR/RAF2.wav,False,interferer,M,29.0
False,vocals-10-SIR,167.09079365079378,1,100,KAM1,sounds/vocals-10-SIR/KAM1.wav,False,interferer,M,100.0
False,vocals-10-SIR,167.09079365079378,1,0,Interferer,sounds/vocals-10-SIR/Interferer.wav,False,interferer,M,0.0
False,vocals-10-SIR,167.09079365079378,1,100,ref,sounds/vocals-10-SIR/ref.wav,False,interferer,M,100.0
False,vocals-10-SIR,167.09079365079378,1,29,KON,sounds/vocals-10-SIR/KON.wav,False,interferer,M,29.0
False,vocals-11-SAR,104.48979591836724,3,17,HUA,sounds/vocals-11-SAR/HUA.wav,False,interferer,M,17.0
False,vocals-11-SAR,104.48979591836724,3,84,Quality,sounds/vocals-11-SAR/Quality.wav,False,interferer,M,84.0
False,vocals-11-SAR,104.48979591836724,3,70,STO1,sounds/vocals-11-SAR/STO1.wav,False,interferer,M,70.0
False,vocals-11-SAR,104.48979591836724,3,31,RAF2,sounds/vocals-11-SAR/RAF2.wav,False,interferer,M,31.0
False,vocals-11-SAR,104.48979591836724,3,100,KAM1,sounds/vocals-11-SAR/KAM1.wav,False,interferer,M,100.0
False,vocals-11-SAR,104.48979591836724,3,0,Interferer,sounds/vocals-11-SAR/Interferer.wav,False,interferer,M,0.0
False,vocals-11-SAR,104.48979591836724,3,100,ref,sounds/vocals-11-SAR/ref.wav,False,interferer,M,100.0
False,vocals-11-SAR,104.48979591836724,3,31,GRA3,sounds/vocals-11-SAR/GRA3.wav,False,interferer,M,31.0
True,vocals-48-SAR,111.93179138322012,2,54,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,interferer,M,54.0
True,vocals-48-SAR,111.93179138322012,2,20,HUA,sounds/vocals-48-SAR/HUA.wav,False,interferer,M,20.0
True,vocals-48-SAR,111.93179138322012,2,88,Quality,sounds/vocals-48-SAR/Quality.wav,False,interferer,M,88.0
True,vocals-48-SAR,111.93179138322012,2,36,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,interferer,M,36.0
True,vocals-48-SAR,111.93179138322012,2,0,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,interferer,M,0.0
True,vocals-48-SAR,111.93179138322012,2,100,ref,sounds/vocals-48-SAR/ref.wav,False,interferer,M,100.0
True,vocals-48-SAR,111.93179138322012,2,99,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,interferer,M,99.0
True,vocals-48-SAR,111.93179138322012,2,70,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,interferer,M,70.0
False,vocals-47-SAR,39.149333333333516,13,41,Quality,sounds/vocals-47-SAR/Quality.flac,True,interferer,U,41.41414141414141
False,vocals-47-SAR,39.149333333333516,13,33,STO1,sounds/vocals-47-SAR/STO1.flac,True,interferer,U,33.333333333333336
False,vocals-47-SAR,39.149333333333516,13,28,KAM1,sounds/vocals-47-SAR/KAM1.flac,True,interferer,U,28.282828282828284
False,vocals-47-SAR,39.149333333333516,13,0,Interferer,sounds/vocals-47-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-47-SAR,39.149333333333516,13,24,OZE,sounds/vocals-47-SAR/OZE.flac,True,interferer,U,24.242424242424242
False,vocals-47-SAR,39.149333333333516,13,99,ref,sounds/vocals-47-SAR/ref.flac,True,interferer,U,100.0
False,vocals-47-SAR,39.149333333333516,13,19,RAF1,sounds/vocals-47-SAR/RAF1.flac,True,interferer,U,19.19191919191919
False,vocals-47-SAR,39.149333333333516,13,28,GRA3,sounds/vocals-47-SAR/GRA3.flac,True,interferer,U,28.282828282828284
False,vocals-18-SIR,47.88000000000011,8,10,HUA,sounds/vocals-18-SIR/HUA.flac,True,interferer,U,10.0
False,vocals-18-SIR,47.88000000000011,8,54,Quality,sounds/vocals-18-SIR/Quality.flac,True,interferer,U,54.0
False,vocals-18-SIR,47.88000000000011,8,0,Interferer,sounds/vocals-18-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-18-SIR,47.88000000000011,8,60,UHL1,sounds/vocals-18-SIR/UHL1.flac,True,interferer,U,60.0
False,vocals-18-SIR,47.88000000000011,8,33,OZE,sounds/vocals-18-SIR/OZE.flac,True,interferer,U,33.0
False,vocals-18-SIR,47.88000000000011,8,100,ref,sounds/vocals-18-SIR/ref.flac,True,interferer,U,100.0
False,vocals-18-SIR,47.88000000000011,8,86,NUG1,sounds/vocals-18-SIR/NUG1.flac,True,interferer,U,86.0
False,vocals-18-SIR,47.88000000000011,8,35,GRA3,sounds/vocals-18-SIR/GRA3.flac,True,interferer,U,35.0
False,vocals-20-SAR,44.3599999999999,16,19,KAM2,sounds/vocals-20-SAR/KAM2.flac,True,interferer,U,19.0
False,vocals-20-SAR,44.3599999999999,16,8,HUA,sounds/vocals-20-SAR/HUA.flac,True,interferer,U,8.0
False,vocals-20-SAR,44.3599999999999,16,39,Quality,sounds/vocals-20-SAR/Quality.flac,True,interferer,U,39.0
False,vocals-20-SAR,44.3599999999999,16,0,Interferer,sounds/vocals-20-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-20-SAR,44.3599999999999,16,12,DUR,sounds/vocals-20-SAR/DUR.flac,True,interferer,U,12.0
False,vocals-20-SAR,44.3599999999999,16,100,ref,sounds/vocals-20-SAR/ref.flac,True,interferer,U,100.0
False,vocals-20-SAR,44.3599999999999,16,35,CHA,sounds/vocals-20-SAR/CHA.flac,True,interferer,U,35.0
False,vocals-20-SAR,44.3599999999999,16,24,KON,sounds/vocals-20-SAR/KON.flac,True,interferer,U,24.0
False,vocals-26-SIR,62.70133333333342,5,8,HUA,sounds/vocals-26-SIR/HUA.flac,True,interferer,U,8.0
False,vocals-26-SIR,62.70133333333342,5,60,Quality,sounds/vocals-26-SIR/Quality.flac,True,interferer,U,60.0
False,vocals-26-SIR,62.70133333333342,5,33,KAM1,sounds/vocals-26-SIR/KAM1.flac,True,interferer,U,33.0
False,vocals-26-SIR,62.70133333333342,5,0,Interferer,sounds/vocals-26-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-26-SIR,62.70133333333342,5,100,ref,sounds/vocals-26-SIR/ref.flac,True,interferer,U,100.0
False,vocals-26-SIR,62.70133333333342,5,16,RAF1,sounds/vocals-26-SIR/RAF1.flac,True,interferer,U,16.0
False,vocals-26-SIR,62.70133333333342,5,36,JEO1,sounds/vocals-26-SIR/JEO1.flac,True,interferer,U,36.0
False,vocals-26-SIR,62.70133333333342,5,51,KON,sounds/vocals-26-SIR/KON.flac,True,interferer,U,51.0
False,vocals-49-SIR,55.32000000000005,3,20,HUA,sounds/vocals-49-SIR/HUA.flac,True,interferer,U,20.0
False,vocals-49-SIR,55.32000000000005,3,38,Quality,sounds/vocals-49-SIR/Quality.flac,True,interferer,U,38.0
False,vocals-49-SIR,55.32000000000005,3,49,NUG2,sounds/vocals-49-SIR/NUG2.flac,True,interferer,U,49.0
False,vocals-49-SIR,55.32000000000005,3,29,JEO2,sounds/vocals-49-SIR/JEO2.flac,True,interferer,U,29.0
False,vocals-49-SIR,55.32000000000005,3,43,KAM1,sounds/vocals-49-SIR/KAM1.flac,True,interferer,U,43.0
False,vocals-49-SIR,55.32000000000005,3,0,Interferer,sounds/vocals-49-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-49-SIR,55.32000000000005,3,100,ref,sounds/vocals-49-SIR/ref.flac,True,interferer,U,100.0
False,vocals-49-SIR,55.32000000000005,3,47,STO2,sounds/vocals-49-SIR/STO2.flac,True,interferer,U,47.0
False,vocals-41-SIR,73.52800000000002,15,19,HUA,sounds/vocals-41-SIR/HUA.flac,True,interferer,U,19.19191919191919
False,vocals-41-SIR,73.52800000000002,15,44,Quality,sounds/vocals-41-SIR/Quality.flac,True,interferer,U,44.44444444444444
False,vocals-41-SIR,73.52800000000002,15,23,RAF3,sounds/vocals-41-SIR/RAF3.flac,True,interferer,U,23.232323232323232
False,vocals-41-SIR,73.52800000000002,15,0,Interferer,sounds/vocals-41-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-41-SIR,73.52800000000002,15,36,DUR,sounds/vocals-41-SIR/DUR.flac,True,interferer,U,36.36363636363637
False,vocals-41-SIR,73.52800000000002,15,64,UHL1,sounds/vocals-41-SIR/UHL1.flac,True,interferer,U,64.64646464646465
False,vocals-41-SIR,73.52800000000002,15,99,ref,sounds/vocals-41-SIR/ref.flac,True,interferer,U,100.0
False,vocals-41-SIR,73.52800000000002,15,28,NUG1,sounds/vocals-41-SIR/NUG1.flac,True,interferer,U,28.282828282828284
True,vocals-25-SAR,52.821333333333314,6,6,HUA,sounds/vocals-25-SAR/HUA.flac,True,interferer,U,6.0606060606060606
True,vocals-25-SAR,52.821333333333314,6,60,Quality,sounds/vocals-25-SAR/Quality.flac,True,interferer,U,60.60606060606061
True,vocals-25-SAR,52.821333333333314,6,10,RAF3,sounds/vocals-25-SAR/RAF3.flac,True,interferer,U,10.1010101010101
True,vocals-25-SAR,52.821333333333314,6,0,Interferer,sounds/vocals-25-SAR/Interferer.flac,True,interferer,U,0.0
True,vocals-25-SAR,52.821333333333314,6,99,ref,sounds/vocals-25-SAR/ref.flac,True,interferer,U,100.0
True,vocals-25-SAR,52.821333333333314,6,74,GRA2,sounds/vocals-25-SAR/GRA2.flac,True,interferer,U,74.74747474747475
True,vocals-25-SAR,52.821333333333314,6,17,RAF1,sounds/vocals-25-SAR/RAF1.flac,True,interferer,U,17.171717171717173
True,vocals-25-SAR,52.821333333333314,6,22,KON,sounds/vocals-25-SAR/KON.flac,True,interferer,U,22.22222222222222
False,vocals-12-SAR,95.65866666666659,2,38,KAM2,sounds/vocals-12-SAR/KAM2.flac,True,interferer,U,38.0
False,vocals-12-SAR,95.65866666666659,2,35,Quality,sounds/vocals-12-SAR/Quality.flac,True,interferer,U,35.0
False,vocals-12-SAR,95.65866666666659,2,0,Interferer,sounds/vocals-12-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-12-SAR,95.65866666666659,2,30,DUR,sounds/vocals-12-SAR/DUR.flac,True,interferer,U,30.0
False,vocals-12-SAR,95.65866666666659,2,100,ref,sounds/vocals-12-SAR/ref.flac,True,interferer,U,100.0
False,vocals-12-SAR,95.65866666666659,2,62,GRA2,sounds/vocals-12-SAR/GRA2.flac,True,interferer,U,62.0
False,vocals-12-SAR,95.65866666666659,2,22,KON,sounds/vocals-12-SAR/KON.flac,True,interferer,U,22.0
False,vocals-12-SAR,95.65866666666659,2,16,GRA3,sounds/vocals-12-SAR/GRA3.flac,True,interferer,U,16.0
False,vocals-19-SIR,53.12799999999993,9,52,KAM2,sounds/vocals-19-SIR/KAM2.flac,True,interferer,U,52.525252525252526
False,vocals-19-SIR,53.12799999999993,9,10,HUA,sounds/vocals-19-SIR/HUA.flac,True,interferer,U,10.1010101010101
False,vocals-19-SIR,53.12799999999993,9,58,Quality,sounds/vocals-19-SIR/Quality.flac,True,interferer,U,58.58585858585859
False,vocals-19-SIR,53.12799999999993,9,60,KAM1,sounds/vocals-19-SIR/KAM1.flac,True,interferer,U,60.60606060606061
False,vocals-19-SIR,53.12799999999993,9,0,Interferer,sounds/vocals-19-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-19-SIR,53.12799999999993,9,99,ref,sounds/vocals-19-SIR/ref.flac,True,interferer,U,100.0
False,vocals-19-SIR,53.12799999999993,9,50,KON,sounds/vocals-19-SIR/KON.flac,True,interferer,U,50.505050505050505
False,vocals-19-SIR,53.12799999999993,9,33,GRA3,sounds/vocals-19-SIR/GRA3.flac,True,interferer,U,33.333333333333336
False,vocals-42-SAR,58.200000000000045,11,44,KAM2,sounds/vocals-42-SAR/KAM2.flac,True,interferer,U,44.0
False,vocals-42-SAR,58.200000000000045,11,49,Quality,sounds/vocals-42-SAR/Quality.flac,True,interferer,U,49.0
False,vocals-42-SAR,58.200000000000045,11,23,UHL3,sounds/vocals-42-SAR/UHL3.flac,True,interferer,U,23.0
False,vocals-42-SAR,58.200000000000045,11,0,Interferer,sounds/vocals-42-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-42-SAR,58.200000000000045,11,100,ref,sounds/vocals-42-SAR/ref.flac,True,interferer,U,100.0
False,vocals-42-SAR,58.200000000000045,11,9,CHA,sounds/vocals-42-SAR/CHA.flac,True,interferer,U,9.0
False,vocals-42-SAR,58.200000000000045,11,73,NUG3,sounds/vocals-42-SAR/NUG3.flac,True,interferer,U,73.0
False,vocals-42-SAR,58.200000000000045,11,30,KON,sounds/vocals-42-SAR/KON.flac,True,interferer,U,30.0
False,vocals-24-SAR,54.86133333333328,7,13,HUA,sounds/vocals-24-SAR/HUA.flac,True,interferer,U,13.0
False,vocals-24-SAR,54.86133333333328,7,44,Quality,sounds/vocals-24-SAR/Quality.flac,True,interferer,U,44.0
False,vocals-24-SAR,54.86133333333328,7,23,RAF2,sounds/vocals-24-SAR/RAF2.flac,True,interferer,U,23.0
False,vocals-24-SAR,54.86133333333328,7,53,KAM1,sounds/vocals-24-SAR/KAM1.flac,True,interferer,U,53.0
False,vocals-24-SAR,54.86133333333328,7,0,Interferer,sounds/vocals-24-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-24-SAR,54.86133333333328,7,100,ref,sounds/vocals-24-SAR/ref.flac,True,interferer,U,100.0
False,vocals-24-SAR,54.86133333333328,7,46,STO2,sounds/vocals-24-SAR/STO2.flac,True,interferer,U,46.0
False,vocals-24-SAR,54.86133333333328,7,34,GRA3,sounds/vocals-24-SAR/GRA3.flac,True,interferer,U,34.0
False,vocals-48-SAR,72.12,1,29,KAM2,sounds/vocals-48-SAR/KAM2.flac,True,interferer,U,29.0
False,vocals-48-SAR,72.12,1,8,HUA,sounds/vocals-48-SAR/HUA.flac,True,interferer,U,8.0
False,vocals-48-SAR,72.12,1,47,Quality,sounds/vocals-48-SAR/Quality.flac,True,interferer,U,47.0
False,vocals-48-SAR,72.12,1,15,RAF3,sounds/vocals-48-SAR/RAF3.flac,True,interferer,U,15.0
False,vocals-48-SAR,72.12,1,0,Interferer,sounds/vocals-48-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-48-SAR,72.12,1,100,ref,sounds/vocals-48-SAR/ref.flac,True,interferer,U,100.0
False,vocals-48-SAR,72.12,1,42,NUG3,sounds/vocals-48-SAR/NUG3.flac,True,interferer,U,42.0
False,vocals-48-SAR,72.12,1,36,JEO1,sounds/vocals-48-SAR/JEO1.flac,True,interferer,U,36.0
False,vocals-30-SIR,78.0,10,11,HUA,sounds/vocals-30-SIR/HUA.flac,True,interferer,U,11.11111111111111
False,vocals-30-SIR,78.0,10,45,Quality,sounds/vocals-30-SIR/Quality.flac,True,interferer,U,45.45454545454545
False,vocals-30-SIR,78.0,10,42,JEO2,sounds/vocals-30-SIR/JEO2.flac,True,interferer,U,42.42424242424242
False,vocals-30-SIR,78.0,10,0,Interferer,sounds/vocals-30-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-30-SIR,78.0,10,99,ref,sounds/vocals-30-SIR/ref.flac,True,interferer,U,100.0
False,vocals-30-SIR,78.0,10,31,CHA,sounds/vocals-30-SIR/CHA.flac,True,interferer,U,31.31313131313131
False,vocals-30-SIR,78.0,10,21,RAF1,sounds/vocals-30-SIR/RAF1.flac,True,interferer,U,21.21212121212121
False,vocals-30-SIR,78.0,10,71,NUG3,sounds/vocals-30-SIR/NUG3.flac,True,interferer,U,71.71717171717172
False,vocals-45-SIR,66.63999999999987,12,39,KAM2,sounds/vocals-45-SIR/KAM2.flac,True,interferer,U,39.0
False,vocals-45-SIR,66.63999999999987,12,10,HUA,sounds/vocals-45-SIR/HUA.flac,True,interferer,U,10.0
False,vocals-45-SIR,66.63999999999987,12,46,Quality,sounds/vocals-45-SIR/Quality.flac,True,interferer,U,46.0
False,vocals-45-SIR,66.63999999999987,12,34,STO1,sounds/vocals-45-SIR/STO1.flac,True,interferer,U,34.0
False,vocals-45-SIR,66.63999999999987,12,15,RAF2,sounds/vocals-45-SIR/RAF2.flac,True,interferer,U,15.0
False,vocals-45-SIR,66.63999999999987,12,0,Interferer,sounds/vocals-45-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-45-SIR,66.63999999999987,12,50,UHL1,sounds/vocals-45-SIR/UHL1.flac,True,interferer,U,50.0
False,vocals-45-SIR,66.63999999999987,12,100,ref,sounds/vocals-45-SIR/ref.flac,True,interferer,U,100.0
False,vocals-10-SIR,117.33066666666673,0,14,HUA,sounds/vocals-10-SIR/HUA.flac,True,interferer,U,14.0
False,vocals-10-SIR,117.33066666666673,0,29,Quality,sounds/vocals-10-SIR/Quality.flac,True,interferer,U,29.0
False,vocals-10-SIR,117.33066666666673,0,24,NUG2,sounds/vocals-10-SIR/NUG2.flac,True,interferer,U,24.0
False,vocals-10-SIR,117.33066666666673,0,12,RAF2,sounds/vocals-10-SIR/RAF2.flac,True,interferer,U,12.0
False,vocals-10-SIR,117.33066666666673,0,40,KAM1,sounds/vocals-10-SIR/KAM1.flac,True,interferer,U,40.0
False,vocals-10-SIR,117.33066666666673,0,0,Interferer,sounds/vocals-10-SIR/Interferer.flac,True,interferer,U,0.0
False,vocals-10-SIR,117.33066666666673,0,100,ref,sounds/vocals-10-SIR/ref.flac,True,interferer,U,100.0
False,vocals-10-SIR,117.33066666666673,0,20,KON,sounds/vocals-10-SIR/KON.flac,True,interferer,U,20.0
False,vocals-11-SAR,34.92000000000007,4,18,HUA,sounds/vocals-11-SAR/HUA.flac,True,interferer,U,18.0
False,vocals-11-SAR,34.92000000000007,4,40,Quality,sounds/vocals-11-SAR/Quality.flac,True,interferer,U,40.0
False,vocals-11-SAR,34.92000000000007,4,51,STO1,sounds/vocals-11-SAR/STO1.flac,True,interferer,U,51.0
False,vocals-11-SAR,34.92000000000007,4,23,RAF2,sounds/vocals-11-SAR/RAF2.flac,True,interferer,U,23.0
False,vocals-11-SAR,34.92000000000007,4,43,KAM1,sounds/vocals-11-SAR/KAM1.flac,True,interferer,U,43.0
False,vocals-11-SAR,34.92000000000007,4,0,Interferer,sounds/vocals-11-SAR/Interferer.flac,True,interferer,U,0.0
False,vocals-11-SAR,34.92000000000007,4,100,ref,sounds/vocals-11-SAR/ref.flac,True,interferer,U,100.0
False,vocals-11-SAR,34.92000000000007,4,32,GRA3,sounds/vocals-11-SAR/GRA3.flac,True,interferer,U,32.0
True,vocals-25-SAR,71.41066666666666,14,5,HUA,sounds/vocals-25-SAR/HUA.flac,True,interferer,U,5.0
True,vocals-25-SAR,71.41066666666666,14,44,Quality,sounds/vocals-25-SAR/Quality.flac,True,interferer,U,44.0
True,vocals-25-SAR,71.41066666666666,14,15,RAF3,sounds/vocals-25-SAR/RAF3.flac,True,interferer,U,15.0
True,vocals-25-SAR,71.41066666666666,14,0,Interferer,sounds/vocals-25-SAR/Interferer.flac,True,interferer,U,0.0
True,vocals-25-SAR,71.41066666666666,14,100,ref,sounds/vocals-25-SAR/ref.flac,True,interferer,U,100.0
True,vocals-25-SAR,71.41066666666666,14,64,GRA2,sounds/vocals-25-SAR/GRA2.flac,True,interferer,U,64.0
True,vocals-25-SAR,71.41066666666666,14,11,RAF1,sounds/vocals-25-SAR/RAF1.flac,True,interferer,U,11.0
True,vocals-25-SAR,71.41066666666666,14,22,KON,sounds/vocals-25-SAR/KON.flac,True,interferer,U,22.0
False,vocals-47-SAR,59.47791383219919,10,100,Quality,sounds/vocals-47-SAR/Quality.wav,False,interferer,L,100.0
False,vocals-47-SAR,59.47791383219919,10,58,STO1,sounds/vocals-47-SAR/STO1.wav,False,interferer,L,51.16279069767442
False,vocals-47-SAR,59.47791383219919,10,84,KAM1,sounds/vocals-47-SAR/KAM1.wav,False,interferer,L,81.3953488372093
False,vocals-47-SAR,59.47791383219919,10,14,Interferer,sounds/vocals-47-SAR/Interferer.wav,False,interferer,L,0.0
False,vocals-47-SAR,59.47791383219919,10,29,OZE,sounds/vocals-47-SAR/OZE.wav,False,interferer,L,17.441860465116278
False,vocals-47-SAR,59.47791383219919,10,100,ref,sounds/vocals-47-SAR/ref.wav,False,interferer,L,100.0
False,vocals-47-SAR,59.47791383219919,10,36,RAF1,sounds/vocals-47-SAR/RAF1.wav,False,interferer,L,25.58139534883721
False,vocals-47-SAR,59.47791383219919,10,51,GRA3,sounds/vocals-47-SAR/GRA3.wav,False,interferer,L,43.02325581395349
False,vocals-18-SIR,59.443083900227066,7,16,HUA,sounds/vocals-18-SIR/HUA.wav,False,interferer,L,10.638297872340425
False,vocals-18-SIR,59.443083900227066,7,100,Quality,sounds/vocals-18-SIR/Quality.wav,False,interferer,L,100.0
False,vocals-18-SIR,59.443083900227066,7,6,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,interferer,L,0.0
False,vocals-18-SIR,59.443083900227066,7,65,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,interferer,L,62.765957446808514
